NumeroProveedor,NumeroSocioConsumidor,OrderID,Name,MontoTotal,Description,latitud,longitud
167,35169,51590,Kids Chicken Tenders,598.5,"Tiras de pollo (130 g)*, extra crunchy con french fries y pink lemonade.",25.648599,-100.3391913
167,35169,51590,Refrescos (355 ml),598.5,'-,25.648599,-100.3391913
167,35169,51590,Say Cheese,598.5,"Res (150g)*, pan artesanal, queso amarillo, lechuga francesa, jitomate, pepinillos y ketchup WLB.  Nuestra carne es 80/20 100% mexicana, seleccionada con mucho amor. Nuestro pan es 100% artesanal, hecho siempre con los mejores ingredientes. Puedes cambiar tu pan por lechuga en cualquier burger sin costo.",25.648599,-100.3391913
167,35171,59104,Combo Rockefeller,757.05,"Res (150g)*, pan artesanal, queso azul a la Rockefeller y cebolla caramelizada.",25.648599,-100.3391913
167,35171,59104,Combo Say Cheese,757.05,"Nuestra carne es 80/20 100% mexicana, seleccionada con mucho amor. Nuestro pan es 100% artesanal, hecho siempre con los mejores ingredientes. Puedes cambiar tu pan por lechuga en cualquier burger sin costo.",25.648599,-100.3391913
167,35171,59104,Ice Cream Glass,757.05,"helado de vainilla y chocolate, con trozos de brownie, galletas oreo, chocolate trufado y salsa de caramelo.",25.648599,-100.3391913
167,35199,51645,Animal Fries,399.0,"Papas a la francesa (200 g)*, bañadas con crema de quesos, carne de res (50gr) salteada con cebolla, mix de queso oaxaca y cheddar con pancetta glaseada en casa (30gr).",25.648599,-100.3391913
167,35199,51645,Café,399.0,'-,25.648599,-100.3391913
167,35199,51645,Malteadas Clásicas (14 oz),399.0,"Chocolate, Vainilla, Fresa y Oreo.",25.648599,-100.3391913
167,35199,51645,Pink Lemonade (360 ml),399.0,'-,25.648599,-100.3391913
167,35234,53378,Agua (600 ml),677.25,'-,25.648599,-100.3391913
167,35234,53378,Animal Fries,677.25,"Papas a la francesa (200 g)*, bañadas con crema de quesos, carne de res (50gr) salteada con cebolla, mix de queso oaxaca y cheddar con pancetta glaseada en casa (30gr).",25.648599,-100.3391913
167,35234,53378,Limonadas (420ml),677.25,'-,25.648599,-100.3391913
167,35234,53378,Mac & Cheese,677.25,Macarrones con salsa especial de queso cheddar y tocino pancetta glaseado en casa.,25.648599,-100.3391913
167,35234,53378,WLB,677.25,"Res (150g)*, pan artesanal, queso cheddar, tocino, aros de cebolla y BBQ WLB.  Nuestra carne es 80/20 100% mexicana, seleccionada con mucho amor. Nuestro pan es 100% artesanal, hecho siempre con los mejores ingredientes. Puedes cambiar tu pan por lechuga en cualquier burger sin costo.",25.648599,-100.3391913
167,35234,53378,Zapata,677.25,"Res (150g)*, costra de queso Oaxaca, poblano asado, cebolla al grill, alioli de cilantro.  Nuestra carne es 80/20 100% mexicana, seleccionada con mucho amor. Nuestro pan es 100% artesanal, hecho siempre con los mejores ingredientes. Puedes cambiar tu pan por lechuga en cualquier burger sin costo.",25.648599,-100.3391913
167,35237,52338,Combo Jalapeño Bacon,657.3,Doble carne de res (100 g)* y fondue de jalapeño.,25.648599,-100.3391913
167,35237,52338,Combo Smashed,657.3,"Res doble carne aplastada (200 g)*, doble queso americano, cebolla asada y aderezo mil islas.",25.648599,-100.3391913
167,35309,51784,Apple Cinnamon Roll,262.5,"Rollo de canela con relleno de strudel de manzana, helado de vainilla y salsa de caramelo.",25.648599,-100.3391913
167,35309,51784,Malteadas Clásicas (14 oz),262.5,"Chocolate, Vainilla, Fresa y Oreo.",25.648599,-100.3391913
167,35310,51783,Fried Oreos,131.25,"Galletas Oreo fritas (5 pz), con helado de vainilla y coulis de frutos rojos.",25.648599,-100.3391913
167,35310,53089,Rockefeller,190.55,"Res (150g)*, pan artesanal, queso azul a la Rockefeller y cebolla caramelizada.  Nuestra carne es 80/20 100% mexicana, seleccionada con mucho amor. Nuestro pan es 100% artesanal, hecho siempre con los mejores ingredientes. Puedes cambiar tu pan por lechuga en cualquier burger sin costo.",25.648599,-100.3391913
167,35312,51785,Combo Jalapeño Bacon,322.0,Doble carne de res (100 g)* y fondue de jalapeño.,25.648599,-100.3391913
167,35319,51802,Hot Chicken Tenders,529.0,"Tiras de pollo (170 g)* bañadas en salsa BBQ mango habanero, acompañadas de papas a la francesa.",25.648599,-100.3391913
167,35319,51802,Pink Lemonade (360 ml),529.0,'-,25.648599,-100.3391913
167,35334,51809,Malteadas Clásicas (14 oz),322.0,"Chocolate, Vainilla, Fresa y Oreo.",25.648599,-100.3391913
167,35334,51809,Truffle Fries,322.0,Papas a la francesa (180g) bañadas con salsa de queso y aderezo.,25.648599,-100.3391913
167,35334,51839,Malteadas Clásicas (14 oz),689.3,"Chocolate, Vainilla, Fresa y Oreo.",25.648599,-100.3391913
167,35334,51839,Sweet Potatoes,689.3,Camotes a la francesa crujientes y ligeramente saladas (220g)*.,25.648599,-100.3391913
167,35334,51839,Truffle Fries,689.3,Papas a la francesa (180g) bañadas con salsa de queso y aderezo.,25.648599,-100.3391913
167,35366,51868,French Dip,236.25,"Res (150 g)*, pan artesanal, roast beef (40 g)*, queso suizo, lechuga francesa, cebolla caramelizada, mostaza antigua y gravy.  Nuestra carne es 80/20 100% mexicana, seleccionada con mucho amor. Nuestro pan es 100% artesanal, hecho siempre con los mejores ingredientes. Puedes cambiar tu pan por lechuga en cualquier burger sin costo.",25.648599,-100.3391913
167,35366,51871,French Fries,123.6,"Papas a la francesa (220 g)*, fritas en su punto y ligeramente saladas.",25.648599,-100.3391913
167,35366,51871,Pink Lemonade (360 ml),123.6,'-,25.648599,-100.3391913
167,35396,51917,Combo Say Cheese,1230.5,"Nuestra carne es 80/20 100% mexicana, seleccionada con mucho amor. Nuestro pan es 100% artesanal, hecho siempre con los mejores ingredientes. Puedes cambiar tu pan por lechuga en cualquier burger sin costo.",25.648599,-100.3391913
167,35396,51917,Kids Chicken Tenders,1230.5,"Tiras de pollo (130 g)*, extra crunchy con french fries y pink lemonade.",25.648599,-100.3391913
167,35396,51917,Pink Lemonade (360 ml),1230.5,'-,25.648599,-100.3391913
167,35396,51917,WLB,1230.5,"Res (150g)*, pan artesanal, queso cheddar, tocino, aros de cebolla y BBQ WLB.  Nuestra carne es 80/20 100% mexicana, seleccionada con mucho amor. Nuestro pan es 100% artesanal, hecho siempre con los mejores ingredientes. Puedes cambiar tu pan por lechuga en cualquier burger sin costo.",25.648599,-100.3391913
167,35414,51923,Combo WLB,556.5,"Res (150g)*, pan artesanal, queso cheddar, tocino, aros de cebolla y BBQ WLB.",25.648599,-100.3391913
167,35428,51941,Combo Hola Sanders,278.25,"Pollo doble crunch (150 g)*, pan artesanal, pepinos encurtidos en casa, coleslaw y miel de chiles.",25.648599,-100.3391913
167,35520,52623,Combo French Dip,349.65,"Res (150 g)*, pan artesanal, roast beef (40 g)*, queso suizo, lechuga francesa, cebolla caramelizada, mostaza antigua y gravy.",25.648599,-100.3391913
167,35521,52600,Cherry Floater (360 ml),315.0,"Cherry coke, helado de vainilla, cereza.",25.648599,-100.3391913
167,35521,52600,WLB,315.0,"Res (150g)*, pan artesanal, queso cheddar, tocino, aros de cebolla y BBQ WLB.  Nuestra carne es 80/20 100% mexicana, seleccionada con mucho amor. Nuestro pan es 100% artesanal, hecho siempre con los mejores ingredientes. Puedes cambiar tu pan por lechuga en cualquier burger sin costo.",25.648599,-100.3391913
167,35530,54057,Avocado Bacon Caesar,173.25,"Mix de lechugas con aderezo caesar de aguacate, pechuga doble crunch (100gr)* tcino frito, tomate deshidratado y queso parmesano.",25.648599,-100.3391913
167,35530,54057,Ensalada Cobb,173.25,"Mix de lechugas con aderezo de mostaza y miel, con pancetta glaseada en casa, chicken tender, queso azul, tomates cherry y huevo cocido.",25.648599,-100.3391913
167,35530,54057,Pink Lemonade (360 ml),173.25,'-,25.648599,-100.3391913
167,35530,54057,Truffle Fries,173.25,Papas a la francesa (180g) bañadas con salsa de queso y aderezo.,25.648599,-100.3391913
167,35533,54056,French Fries,304.75,"Papas a la francesa (220 g)*, fritas en su punto y ligeramente saladas.",25.648599,-100.3391913
167,35533,54056,WLB,304.75,"Res (150g)*, pan artesanal, queso cheddar, tocino, aros de cebolla y BBQ WLB.  Nuestra carne es 80/20 100% mexicana, seleccionada con mucho amor. Nuestro pan es 100% artesanal, hecho siempre con los mejores ingredientes. Puedes cambiar tu pan por lechuga en cualquier burger sin costo.",25.648599,-100.3391913
167,35533,54059,Refrescos (355 ml),56.5,'-,25.648599,-100.3391913
167,35665,52219,Animal Fries,582.75,"Papas a la francesa (200 g)*, bañadas con crema de quesos, carne de res (50gr) salteada con cebolla, mix de queso oaxaca y cheddar con pancetta glaseada en casa (30gr).",25.648599,-100.3391913
167,35665,52219,Rockefeller,582.75,"Res (150g)*, pan artesanal, queso azul a la Rockefeller y cebolla caramelizada.  Nuestra carne es 80/20 100% mexicana, seleccionada con mucho amor. Nuestro pan es 100% artesanal, hecho siempre con los mejores ingredientes. Puedes cambiar tu pan por lechuga en cualquier burger sin costo.",25.648599,-100.3391913
167,35665,52219,WLB,582.75,"Res (150g)*, pan artesanal, queso cheddar, tocino, aros de cebolla y BBQ WLB.  Nuestra carne es 80/20 100% mexicana, seleccionada con mucho amor. Nuestro pan es 100% artesanal, hecho siempre con los mejores ingredientes. Puedes cambiar tu pan por lechuga en cualquier burger sin costo.",25.648599,-100.3391913
167,35665,52222,Pink Lemonade (360 ml),92.7,'-,25.648599,-100.3391913
167,35681,52508,Jalapeño Bacon,281.75,"Doble carne de res (100 g)* y fondue de jalapeño.  Nuestra carne es 80/20 100% mexicana, seleccionada con mucho amor. Nuestro pan es 100% artesanal, hecho siempre con los mejores ingredientes. Puedes cambiar tu pan por lechuga en cualquier burger sin costo.",25.648599,-100.3391913
167,35772,53027,Deli Roast,315.0,"Pan brioche, roast beef (90 g)*, queso suizo, pepino encurtido, mostaza antigua y gravy.  Todos nuestros sándwiches van acompañados de ensalada verde: mix de lechugas, jitomate cherry, pepino ´persa, aderezo balsámico.",25.648599,-100.3391913
167,35772,53027,Monto,315.0,'-,25.648599,-100.3391913
167,35772,53027,Pink Lemonade (360 ml),315.0,'-,25.648599,-100.3391913
167,35772,53274,Jalapeño Bacon,221.45,"Doble carne de res (100 g)* y fondue de jalapeño.  Nuestra carne es 80/20 100% mexicana, seleccionada con mucho amor. Nuestro pan es 100% artesanal, hecho siempre con los mejores ingredientes. Puedes cambiar tu pan por lechuga en cualquier burger sin costo.",25.648599,-100.3391913
167,35773,52386,Combo WLB,327.75,"Res (150g)*, pan artesanal, queso cheddar, tocino, aros de cebolla y BBQ WLB.",25.648599,-100.3391913
167,35773,53718,Combo Hola Slider,168.92,"Res (50g)*, con cebolla caramelizada, queso americano y aderezo spicy.",25.648599,-100.3391913
167,35774,52385,Combo Say Cheese,339.6,"Nuestra carne es 80/20 100% mexicana, seleccionada con mucho amor. Nuestro pan es 100% artesanal, hecho siempre con los mejores ingredientes. Puedes cambiar tu pan por lechuga en cualquier burger sin costo.",25.648599,-100.3391913
167,35774,53717,Agua (600 ml),299.45,'-,25.648599,-100.3391913
167,35774,53717,Gorgory,299.45,"Res (150g)*, queso amarillo, tocino, servida en una dona glaseada.  Nuestra carne es 80/20 100% mexicana, seleccionada con mucho amor. Nuestro pan es 100% artesanal, hecho siempre con los mejores ingredientes. Puedes cambiar tu pan por lechuga en cualquier burger sin costo.",25.648599,-100.3391913
167,35774,53717,Pink Lemonade (360 ml),299.45,'-,25.648599,-100.3391913
167,35840,52509,Combo Jalapeño Bacon,328.65,Doble carne de res (100 g)* y fondue de jalapeño.,25.648599,-100.3391913
167,35841,52510,Combo WLB,472.5,"Res (150g)*, pan artesanal, queso cheddar, tocino, aros de cebolla y BBQ WLB.",25.648599,-100.3391913
167,35841,52510,Kids Combo,472.5,"Mini burger de res de (50 g)*, pan artesanal, queso american, lechuga francesa, ketchup de la casa. Con french fries y pink lemonade.",25.648599,-100.3391913
167,35857,53587,Kids Combo,173.25,"Mini burger de res de (50 g)*, pan artesanal, queso american, lechuga francesa, ketchup de la casa. Con french fries y pink lemonade.",25.648599,-100.3391913
167,35857,53608,Animal Fries,190.55,"Papas a la francesa (200 g)*, bañadas con crema de quesos, carne de res (50gr) salteada con cebolla, mix de queso oaxaca y cheddar con pancetta glaseada en casa (30gr).",25.648599,-100.3391913
167,35864,53472,Agua (600 ml),150.0,'-,25.648599,-100.3391913
167,35864,53472,Pink Lemonade (360 ml),150.0,'-,25.648599,-100.3391913
167,35992,65783,WLB,194.25,"Res (150g)*, pan artesanal, queso cheddar, tocino, aros de cebolla y BBQ WLB.  Nuestra carne es 80/20 100% mexicana, seleccionada con mucho amor. Nuestro pan es 100% artesanal, hecho siempre con los mejores ingredientes. Puedes cambiar tu pan por lechuga en cualquier burger sin costo.",25.648599,-100.3391913
167,36113,52972,Combo Hola Sanders,300.263,"Pollo doble crunch (150 g)*, pan artesanal, pepinos encurtidos en casa, coleslaw y miel de chiles.",25.648599,-100.3391913
167,36135,65775,WLB,222.0,"Res (150g)*, pan artesanal, queso cheddar, tocino, aros de cebolla y BBQ WLB.  Nuestra carne es 80/20 100% mexicana, seleccionada con mucho amor. Nuestro pan es 100% artesanal, hecho siempre con los mejores ingredientes. Puedes cambiar tu pan por lechuga en cualquier burger sin costo.",25.648599,-100.3391913
167,36381,53393,Combo WLB,299.25,"Res (150g)*, pan artesanal, queso cheddar, tocino, aros de cebolla y BBQ WLB.",25.648599,-100.3391913
167,36382,53394,Agua (600 ml),336.0,'-,25.648599,-100.3391913
167,36382,53394,Combo WLB,336.0,"Res (150g)*, pan artesanal, queso cheddar, tocino, aros de cebolla y BBQ WLB.",25.648599,-100.3391913
167,36402,53484,Agua (600 ml),315.0,'-,25.648599,-100.3391913
167,36402,53484,French Fries,315.0,"Papas a la francesa (220 g)*, fritas en su punto y ligeramente saladas.",25.648599,-100.3391913
167,36402,53484,Hola Sanders,315.0,"Pollo doble crunch (150 g)*, pan artesanal, pepinos encurtidos en casa, coleslaw y miel de chiles.  Nuestra carne es 80/20 100% mexicana, seleccionada con mucho amor. Nuestro pan es 100% artesanal, hecho siempre con los mejores ingredientes. Puedes cambiar tu pan por lechuga en cualquier burger sin costo.",25.648599,-100.3391913
167,36402,53484,Limonadas (420ml),315.0,'-,25.648599,-100.3391913
167,36409,53447,Say Cheese,194.25,"Res (150g)*, pan artesanal, queso amarillo, lechuga francesa, jitomate, pepinillos y ketchup WLB.  Nuestra carne es 80/20 100% mexicana, seleccionada con mucho amor. Nuestro pan es 100% artesanal, hecho siempre con los mejores ingredientes. Puedes cambiar tu pan por lechuga en cualquier burger sin costo.",25.648599,-100.3391913
167,36409,53452,Agua (600 ml),87.55,'-,25.648599,-100.3391913
167,36409,53452,Refrescos (355 ml),87.55,'-,25.648599,-100.3391913
167,36412,53444,Jalapeño Bacon,225.75,"Doble carne de res (100 g)* y fondue de jalapeño.  Nuestra carne es 80/20 100% mexicana, seleccionada con mucho amor. Nuestro pan es 100% artesanal, hecho siempre con los mejores ingredientes. Puedes cambiar tu pan por lechuga en cualquier burger sin costo.",25.648599,-100.3391913
167,36416,53483,Zapata,194.25,"Res (150g)*, costra de queso Oaxaca, poblano asado, cebolla al grill, alioli de cilantro.  Nuestra carne es 80/20 100% mexicana, seleccionada con mucho amor. Nuestro pan es 100% artesanal, hecho siempre con los mejores ingredientes. Puedes cambiar tu pan por lechuga en cualquier burger sin costo.",25.648599,-100.3391913
167,36417,53482,Combo WLB,299.25,"Res (150g)*, pan artesanal, queso cheddar, tocino, aros de cebolla y BBQ WLB.",25.648599,-100.3391913
167,36427,53459,Pink Lemonade (360 ml),287.5,'-,25.648599,-100.3391913
167,36427,53459,WLB,287.5,"Res (150g)*, pan artesanal, queso cheddar, tocino, aros de cebolla y BBQ WLB.  Nuestra carne es 80/20 100% mexicana, seleccionada con mucho amor. Nuestro pan es 100% artesanal, hecho siempre con los mejores ingredientes. Puedes cambiar tu pan por lechuga en cualquier burger sin costo.",25.648599,-100.3391913
167,36427,53476,Malteadas Clásicas (14 oz),145.8,"Chocolate, Vainilla, Fresa y Oreo.",25.648599,-100.3391913
167,36430,53471,Refrescos (355 ml),249.1,'-,25.648599,-100.3391913
167,36430,53471,WLB,249.1,"Res (150g)*, pan artesanal, queso cheddar, tocino, aros de cebolla y BBQ WLB.  Nuestra carne es 80/20 100% mexicana, seleccionada con mucho amor. Nuestro pan es 100% artesanal, hecho siempre con los mejores ingredientes. Puedes cambiar tu pan por lechuga en cualquier burger sin costo.",25.648599,-100.3391913
167,36430,53492,Fried Oreos,135.0,"Galletas Oreo fritas (5 pz), con helado de vainilla y coulis de frutos rojos.",25.648599,-100.3391913
167,36431,61760,Limonadas (420ml),63.25,'-,25.648599,-100.3391913
167,36474,53616,Refrescos (355 ml),270.25,'-,25.648599,-100.3391913
167,36474,53616,WLB,270.25,"Res (150g)*, pan artesanal, queso cheddar, tocino, aros de cebolla y BBQ WLB.  Nuestra carne es 80/20 100% mexicana, seleccionada con mucho amor. Nuestro pan es 100% artesanal, hecho siempre con los mejores ingredientes. Puedes cambiar tu pan por lechuga en cualquier burger sin costo.",25.648599,-100.3391913
167,36474,54134,Combo Hola Slider,168.92,"Res (50g)*, con cebolla caramelizada, queso americano y aderezo spicy.",25.648599,-100.3391913
167,36479,53611,Combo WLB,299.25,"Res (150g)*, pan artesanal, queso cheddar, tocino, aros de cebolla y BBQ WLB.",25.648599,-100.3391913
167,36492,58389,Pink Lemonade (360 ml),483.0,'-,25.648599,-100.3391913
167,36492,58389,Rockefeller,483.0,"Res (150g)*, pan artesanal, queso azul a la Rockefeller y cebolla caramelizada.  Nuestra carne es 80/20 100% mexicana, seleccionada con mucho amor. Nuestro pan es 100% artesanal, hecho siempre con los mejores ingredientes. Puedes cambiar tu pan por lechuga en cualquier burger sin costo.",25.648599,-100.3391913
167,36499,56637,Combo Zapata,325.45,"Res (150g)*, costra de queso Oaxaca, poblano asado, cebolla al grill, alioli de cilantro.",25.648599,-100.3391913
167,36504,56636,Zapata,194.25,"Res (150g)*, costra de queso Oaxaca, poblano asado, cebolla al grill, alioli de cilantro.  Nuestra carne es 80/20 100% mexicana, seleccionada con mucho amor. Nuestro pan es 100% artesanal, hecho siempre con los mejores ingredientes. Puedes cambiar tu pan por lechuga en cualquier burger sin costo.",25.648599,-100.3391913
167,36754,53926,Truffle Fries,138.0,Papas a la francesa (180g) bañadas con salsa de queso y aderezo.,25.648599,-100.3391913
167,36846,55909,Hola Slider,194.25,"Res (50g)*, con cebolla caramelizada, queso americano y aderezo spicy.  Nuestra carne es 80/20 100% mexicana, seleccionada con mucho amor. Nuestro pan es 100% artesanal, hecho siempre con los mejores ingredientes. Puedes cambiar tu pan por lechuga en cualquier burger sin costo.",25.648599,-100.3391913
167,36846,55909,WLB,194.25,"Res (150g)*, pan artesanal, queso cheddar, tocino, aros de cebolla y BBQ WLB.  Nuestra carne es 80/20 100% mexicana, seleccionada con mucho amor. Nuestro pan es 100% artesanal, hecho siempre con los mejores ingredientes. Puedes cambiar tu pan por lechuga en cualquier burger sin costo.",25.648599,-100.3391913
167,36879,65959,Agua (600 ml),262.5,'-,25.648599,-100.3391913
167,36879,65959,Big Smashed,262.5,"Res doble carne aplastada (200 g)*, doble queso americano, cebolla asada y aderezo mil islas.  Nuestra carne es 80/20 100% mexicana, seleccionada con mucho amor. Nuestro pan es 100% artesanal, hecho siempre con los mejores ingredientes. Puedes cambiar tu pan por lechuga en cualquier burger sin costo.",25.648599,-100.3391913
167,36879,65959,Limonadas (420ml),262.5,'-,25.648599,-100.3391913
167,37040,54303,Combo WLB,315.0,"Res (150g)*, pan artesanal, queso cheddar, tocino, aros de cebolla y BBQ WLB.",25.648599,-100.3391913
167,37040,54303,Monto,315.0,'-,25.648599,-100.3391913
167,37063,54348,Hola Slider,204.75,"Res (50g)*, con cebolla caramelizada, queso americano y aderezo spicy.  Nuestra carne es 80/20 100% mexicana, seleccionada con mucho amor. Nuestro pan es 100% artesanal, hecho siempre con los mejores ingredientes. Puedes cambiar tu pan por lechuga en cualquier burger sin costo.",25.648599,-100.3391913
167,37063,54348,Pink Lemonade (360 ml),204.75,'-,25.648599,-100.3391913
167,37100,65780,WLB,222.0,"Res (150g)*, pan artesanal, queso cheddar, tocino, aros de cebolla y BBQ WLB.  Nuestra carne es 80/20 100% mexicana, seleccionada con mucho amor. Nuestro pan es 100% artesanal, hecho siempre con los mejores ingredientes. Puedes cambiar tu pan por lechuga en cualquier burger sin costo.",25.648599,-100.3391913
167,37146,58125,Combo Smashed,685.4,"Res doble carne aplastada (200 g)*, doble queso americano, cebolla asada y aderezo mil islas.",25.648599,-100.3391913
167,37146,58125,Combo Zapata,685.4,"Res (150g)*, costra de queso Oaxaca, poblano asado, cebolla al grill, alioli de cilantro.",25.648599,-100.3391913
167,37256,54606,Combo WLB,327.75,"Res (150g)*, pan artesanal, queso cheddar, tocino, aros de cebolla y BBQ WLB.",25.648599,-100.3391913
167,37356,66339,Cheese Fries Naturales,879.1,Papas a la francesa (150g)* bañadas de crema de queso.,25.648599,-100.3391913
167,37356,66339,Kids Chicken Tenders,879.1,"Tiras de pollo (130 g)*, extra crunchy con french fries y pink lemonade.",25.648599,-100.3391913
167,37356,66339,Refrescos (355 ml),879.1,'-,25.648599,-100.3391913
167,37356,66339,Say Cheese,879.1,"Res (150g)*, pan artesanal, queso amarillo, lechuga francesa, jitomate, pepinillos y ketchup WLB.  Nuestra carne es 80/20 100% mexicana, seleccionada con mucho amor. Nuestro pan es 100% artesanal, hecho siempre con los mejores ingredientes. Puedes cambiar tu pan por lechuga en cualquier burger sin costo.",25.648599,-100.3391913
167,37396,56490,Combo WLB,299.25,"Res (150g)*, pan artesanal, queso cheddar, tocino, aros de cebolla y BBQ WLB.",25.648599,-100.3391913
167,37396,56490,WLB,299.25,"Res (150g)*, pan artesanal, queso cheddar, tocino, aros de cebolla y BBQ WLB.  Nuestra carne es 80/20 100% mexicana, seleccionada con mucho amor. Nuestro pan es 100% artesanal, hecho siempre con los mejores ingredientes. Puedes cambiar tu pan por lechuga en cualquier burger sin costo.",25.648599,-100.3391913
167,37418,54845,French Fries,304.5,"Papas a la francesa (220 g)*, fritas en su punto y ligeramente saladas.",25.648599,-100.3391913
167,37418,54845,Kids Chicken Tenders,304.5,"Tiras de pollo (130 g)*, extra crunchy con french fries y pink lemonade.",25.648599,-100.3391913
167,37418,54845,Pink Lemonade (360 ml),304.5,'-,25.648599,-100.3391913
167,37419,54847,Limonadas (420ml),252.0,'-,25.648599,-100.3391913
167,37419,54847,WLB,252.0,"Res (150g)*, pan artesanal, queso cheddar, tocino, aros de cebolla y BBQ WLB.  Nuestra carne es 80/20 100% mexicana, seleccionada con mucho amor. Nuestro pan es 100% artesanal, hecho siempre con los mejores ingredientes. Puedes cambiar tu pan por lechuga en cualquier burger sin costo.",25.648599,-100.3391913
167,37428,54867,Malteadas Especiales (14 oz),228.0,'-,25.648599,-100.3391913
167,37428,54867,Pink Lemonade (360 ml),228.0,'-,25.648599,-100.3391913
167,37428,62078,Cheese Fries Toreadas,180.8,Papas a la francesa (150g)* bañadas de crema de queso chiles toreados y aderezo de cilantro.,25.648599,-100.3391913
167,37428,62078,Refrescos (355 ml),180.8,'-,25.648599,-100.3391913
167,37429,54865,Malteadas Clásicas (14 oz),162.0,"Chocolate, Vainilla, Fresa y Oreo.",25.648599,-100.3391913
167,37429,62080,Animal Fries,209.05,"Papas a la francesa (200 g)*, bañadas con crema de quesos, carne de res (50gr) salteada con cebolla, mix de queso oaxaca y cheddar con pancetta glaseada en casa (30gr).",25.648599,-100.3391913
167,37429,62081,Agua (600 ml),206.5,'-,25.648599,-100.3391913
167,37429,62081,Fried Oreos,206.5,"Galletas Oreo fritas (5 pz), con helado de vainilla y coulis de frutos rojos.",25.648599,-100.3391913
167,37448,54893,WLB,388.5,"Res (150g)*, pan artesanal, queso cheddar, tocino, aros de cebolla y BBQ WLB.  Nuestra carne es 80/20 100% mexicana, seleccionada con mucho amor. Nuestro pan es 100% artesanal, hecho siempre con los mejores ingredientes. Puedes cambiar tu pan por lechuga en cualquier burger sin costo.",25.648599,-100.3391913
167,37637,55168,Big Smashed,609.5,"Res doble carne aplastada (200 g)*, doble queso americano, cebolla asada y aderezo mil islas.  Nuestra carne es 80/20 100% mexicana, seleccionada con mucho amor. Nuestro pan es 100% artesanal, hecho siempre con los mejores ingredientes. Puedes cambiar tu pan por lechuga en cualquier burger sin costo.",25.648599,-100.3391913
167,37637,55168,Combo WLB,609.5,"Res (150g)*, pan artesanal, queso cheddar, tocino, aros de cebolla y BBQ WLB.",25.648599,-100.3391913
167,37829,55395,Combo French Dip,417.45,"Res (150 g)*, pan artesanal, roast beef (40 g)*, queso suizo, lechuga francesa, cebolla caramelizada, mostaza antigua y gravy.",25.648599,-100.3391913
167,37830,55404,Combo Say Cheese,359.95,"Nuestra carne es 80/20 100% mexicana, seleccionada con mucho amor. Nuestro pan es 100% artesanal, hecho siempre con los mejores ingredientes. Puedes cambiar tu pan por lechuga en cualquier burger sin costo.",25.648599,-100.3391913
167,37831,55380,Pink Lemonade (360 ml),264.5,'-,25.648599,-100.3391913
167,37831,55380,WLB,264.5,"Res (150g)*, pan artesanal, queso cheddar, tocino, aros de cebolla y BBQ WLB.  Nuestra carne es 80/20 100% mexicana, seleccionada con mucho amor. Nuestro pan es 100% artesanal, hecho siempre con los mejores ingredientes. Puedes cambiar tu pan por lechuga en cualquier burger sin costo.",25.648599,-100.3391913
167,37831,63629,Hola Slider,177.0,"Res (50g)*, con cebolla caramelizada, queso americano y aderezo spicy.  Nuestra carne es 80/20 100% mexicana, seleccionada con mucho amor. Nuestro pan es 100% artesanal, hecho siempre con los mejores ingredientes. Puedes cambiar tu pan por lechuga en cualquier burger sin costo.",25.648599,-100.3391913
167,37859,55412,Gorgory,194.25,"Res (150g)*, queso amarillo, tocino, servida en una dona glaseada.  Nuestra carne es 80/20 100% mexicana, seleccionada con mucho amor. Nuestro pan es 100% artesanal, hecho siempre con los mejores ingredientes. Puedes cambiar tu pan por lechuga en cualquier burger sin costo.",25.648599,-100.3391913
167,37859,55412,WLB,194.25,"Res (150g)*, pan artesanal, queso cheddar, tocino, aros de cebolla y BBQ WLB.  Nuestra carne es 80/20 100% mexicana, seleccionada con mucho amor. Nuestro pan es 100% artesanal, hecho siempre con los mejores ingredientes. Puedes cambiar tu pan por lechuga en cualquier burger sin costo.",25.648599,-100.3391913
167,37861,55411,Pink Lemonade (360 ml),94.5,'-,25.648599,-100.3391913
167,37861,55416,WLB,190.55,"Res (150g)*, pan artesanal, queso cheddar, tocino, aros de cebolla y BBQ WLB.  Nuestra carne es 80/20 100% mexicana, seleccionada con mucho amor. Nuestro pan es 100% artesanal, hecho siempre con los mejores ingredientes. Puedes cambiar tu pan por lechuga en cualquier burger sin costo.",25.648599,-100.3391913
167,37919,61745,Caesar Avocado Chicken Bacon,782.0,"Mix de lechugas, pechuga de pollo doble crunch (150g)*, tocino ahumado (40gr)*, queso parmesano y aderezo caesar de aguacate.",25.648599,-100.3391913
167,37919,61745,Pink Lemonade (360 ml),782.0,'-,25.648599,-100.3391913
167,37919,61745,Refrescos (355 ml),782.0,'-,25.648599,-100.3391913
167,37919,61745,Truffle Fries,782.0,Papas a la francesa (180g) bañadas con salsa de queso y aderezo.,25.648599,-100.3391913
167,37919,61745,WLB,782.0,"Res (150g)*, pan artesanal, queso cheddar, tocino, aros de cebolla y BBQ WLB.  Nuestra carne es 80/20 100% mexicana, seleccionada con mucho amor. Nuestro pan es 100% artesanal, hecho siempre con los mejores ingredientes. Puedes cambiar tu pan por lechuga en cualquier burger sin costo.",25.648599,-100.3391913
167,37920,63073,Combo Buda,663.55,"Portobello al gril, queso de cabra, jitomate deshidratado, lechuga y pesto.",25.648599,-100.3391913
