EstablishmentId,tokens,cluster,category,category_Asiática,category_Bebidas,category_Categoría_2,category_Categoría_8,category_Comida_Rápida,category_Desayunos,category_Italiana,category_Postres,category_Saludable
233,"['churrasco', 'ribeye', 'kilo']",5,Comida Rápida,0.0,0.0,0.0,0.0,0.7778,0.2222,0.0,0.0,0.0
233,"['alfajor', 'maicena', 'legendario', 'alfajor', 'llega', 'sudamérica', 'andalucía', 'españa', 'ligeras', 'tapas', 'harina', 'maíz', 'unidas', 'abundante', 'dulce', 'leche', 'coco']",5,Comida Rápida,0.0,0.0,0.0,0.0,0.8889,0.0,0.0,0.1111,0.0
233,"['alfajor', 'santafesino', 'pieza', 'tradicional', 'alfajor', 'provincia', 'santa', 'acompaña', 'fiestas', 'argentinas', 'tres', 'tapas', 'crocantes', 'unidas', 'dulce', 'leche', 'cubiertas', 'fino', 'glasé']",5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
233,"['mini', 'rogel', 'pieza', '\x93mil', 'hojas\x94', 'finísimas', 'capas', 'crocantes', 'unidad', 'dulce', 'leche', 'coronado', 'merengue', 'suziso', 'flameado']",5,Comida Rápida,0.0,0.0,0.0,0.0,0.5556,0.0,0.0,0.4444,0.0
233,"['tiramizu', 'baires', 'rebanada', 'proviene', 'italia', '¨tirami', 'sú¨', 'quiere', 'decir', 'literalmente', '\x93tira', 'mi\x94', 'aunque', 'podríamos', 'traducirlo', '\x93elévame\x94', 'delicioso', 'postre', 'lleva', 'séptimo', 'cielo', 'nombre', 'bebe', 'ingredientes', 'necesarios', 'prepararlo', 'aportan', 'gran', 'cantidad', 'energía', 'huevos', 'café', 'almendras', 'licor', 'quesom', 'crema']",5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
233,"['postre', 'balcarce', 'rebanada', 'originario', 'cuidad', 'balcarce', 'buenos', 'aires', 'estre', 'postre', 'lleva', 'viaje', 'nuestra', 'niñes', 'delicado', 'pionono', 'crema', 'leche', 'merengues', 'crocantes', 'dulce', 'leche', 'nueces', 'zapallo', 'almíbar', 'postre', 'trascende', 'fronters', 'tiempo']",5,Comida Rápida,0.0,0.0,0.0,0.0,0.6667,0.0,0.0,0.3333,0.0
233,['café'],1,Bebidas,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,['expresso'],1,Bebidas,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,['doble'],3,Italiana,0.0,0.0,0.0,0.0,0.5556,0.0,0.4444,0.0,0.0
233,['capuccino'],1,Bebidas,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,['carajillo'],1,Bebidas,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,['agua'],2,Categoría_2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
233,"['refresco', 'limonada']",2,Categoría_2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
233,"['agua', 'perrier']",2,Categoría_2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
233,['sangria'],5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
233,['clericot'],5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
233,"['agua', 'piedra']",2,Categoría_2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
233,"['aperol', 'spritz']",0,Saludable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
233,"['jarra', 'limonada']",2,Categoría_2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
233,"['jarra', 'sangria']",5,Comida Rápida,0.0,0.0,0.2222,0.0,0.7778,0.0,0.0,0.0,0.0
233,"['jarra', 'clericot']",2,Categoría_2,0.0,0.0,0.2222,0.0,0.6667,0.0,0.0,0.0,0.1111
233,['margarita'],0,Saludable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
233,['corona'],0,Saludable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
233,['pacifico'],5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
233,['victoria'],0,Saludable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
233,"['modelo', 'especial']",5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
233,['stella'],5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
233,['ultra'],0,Saludable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
233,['clamato'],2,Categoría_2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
233,['reposado'],0,Saludable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
233,['tradicional'],5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
233,['herradura'],0,Saludable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
233,"['don', 'julio']",0,Saludable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
233,"['cristalino', 'añejo']",0,Saludable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
233,"['maestro', 'doble']",5,Comida Rápida,0.0,0.0,0.0,0.0,0.8889,0.0,0.0,0.0,0.1111
233,"['don', 'julio']",0,Saludable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
233,['conejos'],0,Saludable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
233,['promesa'],5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
233,"['ojo', 'tigre']",0,Saludable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
233,['montelobos'],0,Saludable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
233,['buchanans'],0,Saludable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
233,['chivas'],0,Saludable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
233,['black'],1,Bebidas,0.0,0.2222,0.0,0.0,0.0,0.0,0.0,0.0,0.7778
233,['glenfiddich'],0,Saludable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
233,['macallan'],0,Saludable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
233,"['gold', 'label']",0,Saludable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
233,"['vaso', 'chelado']",1,Bebidas,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,"['vaso', 'michelado']",2,Categoría_2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
233,['licor'],2,Categoría_2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
233,['ron'],2,Categoría_2,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.6667
233,"['bebida', 'preparada']",2,Categoría_2,0.0,0.2222,0.7778,0.0,0.0,0.0,0.0,0.0,0.0
233,['brandy'],0,Saludable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
233,['gognac'],5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
233,"['ron', 'zacapa']",0,Saludable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77,"['camarones', 'gratinados']",8,Categoría_8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
77,"['topo', 'chico', 'sangría']",0,Saludable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77,"['fresca', 'toronja']",2,Categoría_2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"['café', 'carajillo']",1,Bebidas,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,"['croissant', 'jamón', 'queso', 'pechuga', 'pavo', 'queso', 'manchego']",3,Italiana,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
232,"['chocolatin', 'masa', 'hojaldre', 'relleno', 'chocolate']",4,Postres,0.0,0.0,0.0,0.0,0.2222,0.0,0.0,0.7778,0.0
232,['monto'],5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
232,['monto'],5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
232,['monto'],5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
233,['monto'],5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
233,['monto'],5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
233,['monto'],5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
233,['monto'],5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
233,['monto'],5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
213,"['piña', 'colada']",2,Categoría_2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
234,"['frijoles', 'puerco', 'taco']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
234,"['frijoles', 'puerco', 'gordita']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
234,"['frijoles', 'puerco', 'bowl']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
234,"['papa', 'chorizo', 'taco']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
234,"['papa', 'chorizo', 'gordita']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
234,"['papa', 'chorizo', 'bowl']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
234,"['fideo', 'seco', 'frijoles', 'taco']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
234,"['fideo', 'seco', 'frijoles', 'gordita']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
234,"['nopalitos', 'chipotle', 'taco']",6,Desayunos,0.0,0.0,0.0,0.2222,0.0,0.5556,0.2222,0.0,0.0
234,"['nopalitos', 'chipotle', 'gordita']",8,Categoría_8,0.0,0.0,0.0,0.5556,0.0,0.4444,0.0,0.0,0.0
234,"['nopalitos', 'chipotle', 'bowl']",8,Categoría_8,0.0,0.0,0.0,0.6667,0.0,0.2222,0.1111,0.0,0.0
234,"['huevo', 'papita', 'taco']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
234,"['huevo', 'papita', 'gordita']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
234,"['huevo', 'papita', 'bowl']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
234,"['huevo', 'jamón', 'queso', 'taco']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
234,"['huevo', 'jamón', 'queso', 'gordita']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
234,"['huevo', 'jamón', 'queso', 'bowl']",3,Italiana,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
234,"['huevo', 'chicharrón', 'taco']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
234,"['huevo', 'chicharrón', 'gordita']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
234,"['huevo', 'chicharrón', 'bowl']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
234,"['atropellado', 'chicharrón', 'taco']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
234,"['atropellado', 'chicharrón', 'gordita']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
234,"['puerco', 'salsa', 'morita', 'taco']",6,Desayunos,0.0,0.0,0.0,0.3333,0.0,0.6667,0.0,0.0,0.0
234,"['puerco', 'salsa', 'morita', 'gordita']",6,Desayunos,0.0,0.0,0.0,0.4444,0.0,0.5556,0.0,0.0,0.0
234,"['puerco', 'salsa', 'morita', 'bowl']",8,Categoría_8,0.0,0.0,0.0,0.5556,0.0,0.4444,0.0,0.0,0.0
234,"['picadillo', 'taco']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
234,"['picadillo', 'gordita']",6,Desayunos,0.0,0.0,0.0,0.0,0.2222,0.7778,0.0,0.0,0.0
234,"['picadillo', 'bowl']",5,Comida Rápida,0.0,0.0,0.0,0.0,0.6667,0.3333,0.0,0.0,0.0
234,"['bistec', 'chipotle', 'taco']",6,Desayunos,0.0,0.0,0.0,0.4444,0.0,0.5556,0.0,0.0,0.0
234,"['bistec', 'chipotle', 'gordita']",6,Desayunos,0.0,0.0,0.0,0.4444,0.0,0.5556,0.0,0.0,0.0
234,"['bistec', 'chipotle', 'bowl']",8,Categoría_8,0.0,0.0,0.0,0.6667,0.0,0.2222,0.1111,0.0,0.0
234,"['champiñones', 'taco']",6,Desayunos,0.0,0.0,0.0,0.2222,0.0,0.7778,0.0,0.0,0.0
234,"['champiñones', 'gordita']",6,Desayunos,0.0,0.0,0.0,0.3333,0.0,0.6667,0.0,0.0,0.0
234,"['champiñones', 'bowl']",8,Categoría_8,0.0,0.0,0.0,0.5556,0.0,0.3333,0.1111,0.0,0.0
234,"['rajas', 'queso', 'taco']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
234,"['rajas', 'queso', 'gordita']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,0.8889,0.1111,0.0,0.0
234,"['rajas', 'queso', 'bowl']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,0.5556,0.4444,0.0,0.0
234,"['flor', 'calabaza', 'queso', 'taco']",8,Categoría_8,0.0,0.0,0.0,0.1111,0.2222,0.5556,0.1111,0.0,0.0
234,"['flor', 'calabaza', 'queso', 'gordita']",5,Comida Rápida,0.0,0.0,0.0,0.3333,0.4444,0.1111,0.1111,0.0,0.0
234,"['huevo', 'machacado', 'taco']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
234,"['huevo', 'machacado', 'gordita']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
234,"['huevo', 'machacado', 'bowl']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
234,"['huevo', 'tocino', 'taco']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,0.5556,0.4444,0.0,0.0
234,"['huevo', 'tocino', 'gordita']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,0.1111,0.8889,0.0,0.0
234,"['huevo', 'tocino', 'bowl']",3,Italiana,0.0,0.0,0.0,0.0,0.0,0.2222,0.7778,0.0,0.0
234,"['chicharrón', 'morita', 'taco']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
234,"['chicharrón', 'morita', 'gordita']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
234,"['chicharrón', 'morita', 'bowl']",6,Desayunos,0.0,0.0,0.0,0.1111,0.0,0.8889,0.0,0.0,0.0
234,"['chicharrón', 'salsa', 'taco']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
234,"['chicharrón', 'salsa', 'gordita']",6,Desayunos,0.0,0.0,0.0,0.1111,0.0,0.8889,0.0,0.0,0.0
234,"['chicharrón', 'salsa', 'bowl']",8,Categoría_8,0.0,0.0,0.0,0.1111,0.0,0.8889,0.0,0.0,0.0
234,"['barbacoa', 'brisket', 'taco']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
234,"['barbacoa', 'brisket', 'gordita']",6,Desayunos,0.0,0.0,0.0,0.0,0.2222,0.7778,0.0,0.0,0.0
234,"['barbacoa', 'brisket', 'bowl']",6,Desayunos,0.0,0.0,0.0,0.0,0.2222,0.7778,0.0,0.0,0.0
234,"['deshebrada', 'taco']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
234,"['deshebrada', 'gordita']",5,Comida Rápida,0.0,0.0,0.0,0.0,0.7778,0.2222,0.0,0.0,0.0
234,"['deshebrada', 'bowl']",5,Comida Rápida,0.0,0.0,0.0,0.0,0.8889,0.1111,0.0,0.0,0.0
234,"['discada', 'chicharrón', 'taco']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
234,"['discada', 'chicharrón', 'gordita']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
234,"['alambre', 'arrachera', 'taco']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
234,"['alambre', 'arrachera', 'gordita']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
234,"['alambre', 'arrachera', 'bowl']",6,Desayunos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
234,"['combo', 'godin', 'tradicional', 'frijoles', 'agua']",5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
234,"['combo', 'premium', 'premium', 'gordita', 'dulce', 'agua']",5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
234,['chilaquiles'],6,Desayunos,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
234,"['arroz', 'mexicana']",8,Categoría_8,0.4444,0.0,0.0,0.5556,0.0,0.0,0.0,0.0,0.0
234,['nopalitos'],5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
234,"['sopas', 'día', 'sopas', 'sujetas', 'disponibilidad']",5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
234,"['refrescos', 'coca', 'cola']",0,Saludable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
234,"['agua', 'natural']",2,Categoría_2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
234,"['aguas', 'frescas']",2,Categoría_2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
234,"['gordita', 'dulce']",4,Postres,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
234,"['pan', 'elote']",3,Italiana,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
234,"['rol', 'canela']",4,Postres,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
235,"['combo', 'individual', 'hojas', 'parra', 'kippe', 'empanada', 'carne', 'empanada', 'acelga', 'jocoque', 'semi', 'líquido']",5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
235,"['combo', 'fit', 'hojas', 'repollo', 'calabaza', 'rellena', 'tabule', 'jocoque', 'semi', 'líquido']",5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
235,"['combo', 'vegano', 'torta', 'falafel', 'aderezo', 'tahini', 'limonada', 'árabe']",5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
235,"['combo', 'personas', 'hojas', 'parra', 'hojas', 'repollo', 'kippes', 'empanadas', 'carne', 'jocoque', 'semi', 'líquido']",5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
235,"['combo', 'familiar', 'hojas', 'parra', 'hojas', 'repollo', 'kippes', 'empanadas', 'carne', 'arroz', 'fideo', 'jocoque', 'semi', 'líquido', 'pita', 'chips']",5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
235,"['empanada', 'carne']",3,Italiana,0.0,0.0,0.0,0.0,0.2222,0.0,0.7778,0.0,0.0
235,"['empanada', 'acelga']",5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
235,"['empanada', 'vegana']",5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
235,"['hoja', 'parra']",5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
235,"['hoja', 'parra', 'vegana']",5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
235,"['hoja', 'repollo']",5,Comida Rápida,0.0,0.0,0.0,0.2222,0.7778,0.0,0.0,0.0,0.0
235,"['calabaza', 'rellena']",8,Categoría_8,0.0,0.0,0.0,0.1111,0.8889,0.0,0.0,0.0,0.0
235,['kippe'],5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
235,"['falafel', 'incluye', 'aderezo', 'tahini']",3,Italiana,0.0,0.0,0.0,0.0,0.1111,0.0,0.8889,0.0,0.0
235,"['kafta', 'brocheta', 'carne', 'incluye', 'aderezo', 'cilantro']",3,Italiana,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
235,"['shawarma', 'cerdo', 'taco', 'árabe', 'carne', 'cerdo', 'marinado', 'especias', 'lechuga', 'tomate', 'cebolla', 'morada', 'pan', 'pita', 'capa', 'aderezo', 'tahini', 'incluye', 'salsa', 'chipotle']",3,Italiana,0.0,0.0,0.0,0.4444,0.0,0.0,0.5556,0.0,0.0
235,"['shawarma', 'pollo', 'taco', 'árabe', 'pollo', 'macerado', 'aceite', 'oliva', 'especias', 'lechuga', 'tomate', 'pimiento', 'morrón', 'rojo', 'cebolla', 'morada', 'pan', 'pita', 'capa', 'aderezo', 'cilantro', 'incluye', 'aderezo', 'cilantro', 'salsa', 'chipotle']",8,Categoría_8,0.0,0.0,0.0,0.4444,0.0,0.0,0.5556,0.0,0.0
235,"['shawarma', 'cordero', 'taco', 'árabe', 'cordero', 'toque', 'grill', 'especias', 'lechuga', 'tomate', 'cebolla', 'morada', 'pan', 'pita', 'capa', 'aderezo', 'cebollín', 'incluye', 'aderezo', 'cebollín', 'salsa', 'chile', 'arbol']",8,Categoría_8,0.0,0.0,0.0,0.5556,0.0,0.0,0.4444,0.0,0.0
235,"['torta', 'falafel', 'pan', 'pita', 'capa', 'aderezo', 'tahini', 'pzs', 'falafel', 'lechuga', 'tomate', 'cebolla', 'morada', 'jalapeño', 'rojo', 'incluye', 'aderezo', 'tahini']",3,Italiana,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
235,"['jocoque', 'semi', 'líquido']",5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
235,"['arroz', 'fideo', 'arroz', 'fideos', 'almendras']",8,Categoría_8,0.4444,0.0,0.0,0.5556,0.0,0.0,0.0,0.0,0.0
235,"['jocoque', 'seco']",5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
235,['tabule'],5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
235,"['arroz', 'libanés', 'arroz', 'fideos', 'almendras', 'tocino', 'pollo', 'carne']",8,Categoría_8,0.0,0.0,0.0,0.8889,0.0,0.0,0.1111,0.0,0.0
235,['hummus'],5,Comida Rápida,0.0,0.0,0.0,0.0,0.8889,0.0,0.1111,0.0,0.0
235,"['hummus', 'jalapeño']",3,Italiana,0.0,0.0,0.0,0.4444,0.0,0.0,0.5556,0.0,0.0
235,"['hummus', 'chipotle']",3,Italiana,0.0,0.0,0.0,0.2222,0.0,0.0,0.7778,0.0,0.0
235,"['pan', 'pita', 'pza']",3,Italiana,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
235,"['pita', 'chips']",5,Comida Rápida,0.0,0.0,0.0,0.2222,0.7778,0.0,0.0,0.0,0.0
235,"['dedo', 'reina']",5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
235,['baklawa'],5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
235,"['limonada', 'árabe']",2,Categoría_2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
235,"['coca', 'cola']",0,Saludable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
235,"['coca', 'cola', 'azucar']",0,Saludable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
235,"['coca', 'cola', 'light']",0,Saludable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
235,"['natures', 'factory']",5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
236,"['combo', 'individual', 'hojas', 'parra', 'kippe', 'empanada', 'carne', 'empanada', 'acelga', 'jocoque', 'semi', 'líquido']",5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
236,"['combo', 'fit', 'hojas', 'repollo', 'calabaza', 'rellena', 'tabule', 'jocoque', 'semi', 'líquido']",5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
236,"['combo', 'vegano', 'torta', 'falafel', 'aderezo', 'tahini', 'limonada', 'árabe']",5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
236,"['combo', 'personas', 'hojas', 'parra', 'hojas', 'repollo', 'kippes', 'empanadas', 'carne', 'jocoque', 'semi', 'líquido']",5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
236,"['combo', 'familiar', 'hojas', 'parra', 'hojas', 'repollo', 'kippes', 'empanadas', 'carne', 'arroz', 'fideo', 'jocoque', 'semi', 'líquido', 'pita', 'chips']",5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
236,"['empanada', 'carne']",3,Italiana,0.0,0.0,0.0,0.0,0.2222,0.0,0.7778,0.0,0.0
236,"['empanada', 'acelga']",5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
236,"['empanada', 'vegana']",5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
236,"['hoja', 'parra']",5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
236,"['hoja', 'parra', 'vegana']",5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
236,"['hoja', 'repollo']",5,Comida Rápida,0.0,0.0,0.0,0.2222,0.7778,0.0,0.0,0.0,0.0
236,"['calabaza', 'rellena']",8,Categoría_8,0.0,0.0,0.0,0.1111,0.8889,0.0,0.0,0.0,0.0
236,['kippe'],5,Comida Rápida,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
236,"['falafel', 'incluye', 'aderezo', 'tahini']",3,Italiana,0.0,0.0,0.0,0.0,0.1111,0.0,0.8889,0.0,0.0
236,"['kafta', 'brocheta', 'carne', 'incluye', 'aderezo', 'cilantro']",3,Italiana,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
236,"['shawarma', 'cerdo', 'taco', 'árabe', 'carne', 'cerdo', 'marinado', 'especias', 'lechuga', 'tomate', 'cebolla', 'morada', 'pan', 'pita', 'capa', 'aderezo', 'tahini', 'incluye', 'salsa', 'chipotle']",3,Italiana,0.0,0.0,0.0,0.4444,0.0,0.0,0.5556,0.0,0.0
